4507,4362,JEUMPA,3,kecamatan,42,11,1111,111104,1111040000,,0,active,,3/10/2018 10.24.31
4550,4362,PEUSANGAN,3,kecamatan,69,11,1111,111105,1111050000,,0,active,,3/10/2018 10.24.39
4620,4362,MAKMUR,3,kecamatan,27,11,1111,111106,1111060000,,0,active,,3/10/2018 10.24.52
4648,4362,GANDAPURA,3,kecamatan,40,11,1111,111107,1111070000,,0,active,,3/10/2018 10.24.58
4689,4362,PANDRAH,3,kecamatan,19,11,1111,111108,1111080000,,0,active,,3/10/2018 10.25.06
4709,4362,JULI,3,kecamatan,36,11,1111,111109,1111090000,,0,active,,3/10/2018 10.25.09
4746,4362,JANGKA,3,kecamatan,46,11,1111,111110,1111100000,,0,active,,3/10/2018 10.25.17
4793,4362,SIMPANG MAMPLAM,3,kecamatan,41,11,1111,111111,1111110000,,0,active,,3/10/2018 10.25.26
4835,4362,PEULIMBANG,3,kecamatan,22,11,1111,111112,1111120000,,0,active,,3/10/2018 10.25.34
4858,4362,KOTA JUANG,3,kecamatan,23,11,1111,111113,1111130000,,0,active,,3/10/2018 10.25.38
4882,4362,KUALA,3,kecamatan,20,11,1111,111114,1111140000,,0,active,,3/10/2018 10.25.43
4903,4362,PEUSANGAN SIBLAH KRUENG,3,kecamatan,21,11,1111,111115,1111150000,,0,active,,3/10/2018 10.25.47
4925,4362,PEUSANGAN SELATAN,3,kecamatan,21,11,1111,111116,1111160000,,0,active,,3/10/2018 10.25.51
4947,4362,KUTA BLANG,3,kecamatan,41,11,1111,111117,1111170000,,0,active,,3/10/2018 10.25.56
4990,4989,BLANG PIDIE,3,kecamatan,20,11,1112,111201,1112010000,,0,active,,3/10/2018 10.26.04
5011,4989,TANGAN-TANGAN,3,kecamatan,15,11,1112,111202,1112020000,,0,active,,3/10/2018 10.26.08
5027,4989,MANGGENG,3,kecamatan,18,11,1112,111203,1112030000,,0,active,,3/10/2018 10.26.11
5045,4989,SUSOH,3,kecamatan,29,11,1112,111204,1112040000,,0,active,,3/10/2018 10.26.14
5074,4989,KUALA BATEE,3,kecamatan,21,11,1112,111205,1112050000,,0,active,,3/10/2018 10.26.20
5093,4989,BABAH ROT,3,kecamatan,14,11,1112,111206,1112060000,,0,active,,3/10/2018 10.26.23
5104,4989,LEMBAH SABIL,3,kecamatan,14,11,1112,111209,1112090000,,0,active,,3/10/2018 10.26.25
5118,4989,SETIA,3,kecamatan,9,11,1112,111207,1112070000,,0,active,,3/10/2018 10.26.27
5127,4989,JEUMPA,3,kecamatan,12,11,1112,111208,1112080000,,0,active,,3/10/2018 10.26.29
5139,5138,KUTAPANJANG,3,kecamatan,12,11,1113,111302,1113020000,,0,active,,3/10/2018 10.26.31
5152,5138,BLANGKEJEREN,3,kecamatan,20,11,1113,111301,1113010000,,0,active,,3/10/2018 10.26.34
5173,5138,RIKIT GAIB,3,kecamatan,13,11,1113,111303,1113030000,,0,active,,3/10/2018 10.26.38
5187,5138,TERANGUN,3,kecamatan,23,11,1113,111304,1113040000,,0,active,,3/10/2018 10.26.41
5211,5138,PINING,3,kecamatan,9,11,1113,111305,1113050000,,0,active,,3/10/2018 10.26.45
5221,5138,DABUN GELANG,3,kecamatan,9,11,1113,111308,1113080000,,0,active,,3/10/2018 10.26.47
